rolecode,leadercode,professionaltitle,militaryrank,culturaltitle,religioustitle,fullbirthname,popularname,nameone,nametwo,nomdeguerrekunya,alsoknownasaka,stname,confdesc,groupname,altname,revmodcode,gender,yearofbirth,yearofdeath,dead,placeofbirth,leadershipage,dynamicage,entrymethod,powersharing,education,areaofstudy,cat_areaofstudy1,cat_areaofstudy2,educusuk,educwest,married,marriageage,children,religion,family,affiliation,physical,mental,occupation,military,nsmilitary,combat,govpost,exile,studyab,studyab_yr_total,studyab_level,studyab_countries,milab,workab,expabroad,prison,assassin,deathcause,languages,english,polyglot,status,gscholar,coder,year,duration,observation,ldrnum,ldrstwar_month,ldrstwar_year,ldrendwar_month,ldrendwar_year,conflictid,dyadid,actorid,incompatibility,intensitylevel,terrcont,prevactive,rebstrength,strengthcent,k_a,km_a,t_a,tm_a,diaspora,finance,nagtheo,nag_support,islamist,stdcinc,xpolity,rgdppc,ccode,africa,asia,europe,mena,americas
497,103,,,,,Burhanuddin Rabbani,Burhanuddin Rabbani,Burhanuddin,Rabbani,,,Afghanistan,Afghanistan vs Jamiat-i-Islami,Jamiat-i-Islami,,,Male,1940,2011,1,"Faizabad, Province of Badakhshan, Afghanistan",28,50,Appointed/Designated,0,Obtained Master's,Islamic Philosophy,Religion,,0,0,1,,1,Islam,1,0,0,0,Education,0,0,0,0,0,1,2,Master's,Egypt,0,0,1,0,0,Assassinated by rival group,"Farsi, Pashto, Dari",0,0,Complete,2210,11,1990,2,1937,1,3,1979,4,1992,137,411,1134,1,1,0,1,2,2,0,0,0,0,0,1,1,1,1,0,-4,836,700,0,1,0,0,0
497,103,,,,,Burhanuddin Rabbani,Burhanuddin Rabbani,Burhanuddin,Rabbani,,,Afghanistan,Afghanistan vs Jamiat-i-Islami,Jamiat-i-Islami,,,Male,1940,2011,1,"Faizabad, Province of Badakhshan, Afghanistan",28,51,Appointed/Designated,0,Obtained Master's,Islamic Philosophy,Religion,,0,0,1,,1,Islam,1,0,0,0,Education,0,0,0,0,0,1,2,Master's,Egypt,0,0,1,0,0,Assassinated by rival group,"Farsi, Pashto, Dari",0,0,Complete,2210,11,1991,3,1938,1,3,1979,4,1992,137,411,1134,1,1,0,1,2,2,0,0,0,0,0,1,1,1,1,0,-4,832,700,0,1,0,0,0
497,103,,,,,Burhanuddin Rabbani,Burhanuddin Rabbani,Burhanuddin,Rabbani,,,Afghanistan,Afghanistan vs Jamiat-i-Islami,Jamiat-i-Islami,,,Male,1940,2011,1,"Faizabad, Province of Badakhshan, Afghanistan",28,52,Appointed/Designated,0,Obtained Master's,Islamic Philosophy,Religion,,0,0,1,,1,Islam,1,0,0,0,Education,0,0,0,0,0,1,2,Master's,Egypt,0,0,1,0,0,Assassinated by rival group,"Farsi, Pashto, Dari",0,0,Complete,2210,11,1992,4,1939,1,3,1979,4,1992,137,411,1134,1,1,0,1,2,2,0,0,0,0,0,1,1,1,1,0,-3,765,700,0,1,0,0,0
498,165,,,,,Gulbuddin Hekmatyar,Gulbuddin Hekmatyar,Gulbuddin,Hekmatyar,Butcher of Kabul,,Afghanistan,Afghanistan vs Hezb-i-Islami,Hizb-e Islami/Hizb-e Islami Gulbuddin,,,Male,1947,,0,"Imam Sahib District, Kunduz Province, Afghanistan",28,33,Founded/Co-founded,0,Finished secondary,N/A,,,0,0,1,,1,Islam,0,1,0,0,Activist,0,1,0,0,1,0,0,None,,0,0,1,1,0,,"Pashto, Dari",0,0,Complete,3240,11,1980,1,1940,1,3,1980,4,1992,137,412,1141,1,2,0,0,2,2,0,0,0,0,0,1,1,1,1,0,-3,955,700,0,1,0,0,0
498,165,,,,,Gulbuddin Hekmatyar,Gulbuddin Hekmatyar,Gulbuddin,Hekmatyar,Butcher of Kabul,,Afghanistan,Afghanistan vs Hezb-i-Islami,Hizb-e Islami/Hizb-e Islami Gulbuddin,,,Male,1947,,0,"Imam Sahib District, Kunduz Province, Afghanistan",28,34,Founded/Co-founded,0,Finished secondary,N/A,,,0,0,1,,1,Islam,0,1,0,0,Activist,0,1,0,0,1,0,0,None,,0,0,1,1,0,,"Pashto, Dari",0,0,Complete,3240,11,1981,2,1941,1,3,1980,4,1992,137,412,1141,1,2,0,0,2,2,0,0,0,0,0,1,1,1,1,0,-3,1057,700,0,1,0,0,0
498,165,,,,,Gulbuddin Hekmatyar,Gulbuddin Hekmatyar,Gulbuddin,Hekmatyar,Butcher of Kabul,,Afghanistan,Afghanistan vs Hezb-i-Islami,Hizb-e Islami/Hizb-e Islami Gulbuddin,,,Male,1947,,0,"Imam Sahib District, Kunduz Province, Afghanistan",28,35,Founded/Co-founded,0,Finished secondary,N/A,,,0,0,1,,1,Islam,0,1,0,0,Activist,0,1,0,0,1,0,0,None,,0,0,1,1,0,,"Pashto, Dari",0,0,Complete,3240,11,1982,3,1942,1,3,1980,4,1992,137,412,1141,1,2,0,0,2,2,0,0,0,0,0,1,1,1,1,0,-3,1153,700,0,1,0,0,0
498,165,,,,,Gulbuddin Hekmatyar,Gulbuddin Hekmatyar,Gulbuddin,Hekmatyar,Butcher of Kabul,,Afghanistan,Afghanistan vs Hezb-i-Islami,Hizb-e Islami/Hizb-e Islami Gulbuddin,,,Male,1947,,0,"Imam Sahib District, Kunduz Province, Afghanistan",28,36,Founded/Co-founded,0,Finished secondary,N/A,,,0,0,1,,1,Islam,0,1,0,0,Activist,0,1,0,0,1,0,0,None,,0,0,1,1,0,,"Pashto, Dari",0,0,Complete,3240,11,1983,4,1943,1,3,1980,4,1992,137,412,1141,1,2,0,0,2,2,0,0,0,0,0,1,1,1,1,0,-3,1194,700,0,1,0,0,0
498,165,,,,,Gulbuddin Hekmatyar,Gulbuddin Hekmatyar,Gulbuddin,Hekmatyar,Butcher of Kabul,,Afghanistan,Afghanistan vs Hezb-i-Islami,Hizb-e Islami/Hizb-e Islami Gulbuddin,,,Male,1947,,0,"Imam Sahib District, Kunduz Province, Afghanistan",28,37,Founded/Co-founded,0,Finished secondary,N/A,,,0,0,1,,1,Islam,0,1,0,0,Activist,0,1,0,0,1,0,0,None,,0,0,1,1,0,,"Pashto, Dari",0,0,Complete,3240,11,1984,5,1944,1,3,1980,4,1992,137,412,1141,1,2,0,0,2,2,0,0,0,0,0,1,1,1,1,0,-3,1172,700,0,1,0,0,0
498,165,,,,,Gulbuddin Hekmatyar,Gulbuddin Hekmatyar,Gulbuddin,Hekmatyar,Butcher of Kabul,,Afghanistan,Afghanistan vs Hezb-i-Islami,Hizb-e Islami/Hizb-e Islami Gulbuddin,,,Male,1947,,0,"Imam Sahib District, Kunduz Province, Afghanistan",28,38,Founded/Co-founded,0,Finished secondary,N/A,,,0,0,1,,1,Islam,0,1,0,0,Activist,0,1,0,0,1,0,0,None,,0,0,1,1,0,,"Pashto, Dari",0,0,Complete,3240,11,1985,6,1945,1,3,1980,4,1992,137,412,1141,1,2,0,0,2,2,0,0,0,0,0,1,1,1,1,0,-3,1133,700,0,1,0,0,0
498,165,,,,,Gulbuddin Hekmatyar,Gulbuddin Hekmatyar,Gulbuddin,Hekmatyar,Butcher of Kabul,,Afghanistan,Afghanistan vs Hezb-i-Islami,Hizb-e Islami/Hizb-e Islami Gulbuddin,,,Male,1947,,0,"Imam Sahib District, Kunduz Province, Afghanistan",28,39,Founded/Co-founded,0,Finished secondary,N/A,,,0,0,1,,1,Islam,0,1,0,0,Activist,0,1,0,0,1,0,0,None,,0,0,1,1,0,,"Pashto, Dari",0,0,Complete,3240,11,1986,7,1946,1,3,1980,4,1992,137,412,1141,1,2,0,0,2,2,0,0,0,0,0,1,1,1,1,0,-3,1215,700,0,1,0,0,0
498,165,,,,,Gulbuddin Hekmatyar,Gulbuddin Hekmatyar,Gulbuddin,Hekmatyar,Butcher of Kabul,,Afghanistan,Afghanistan vs Hezb-i-Islami,Hizb-e Islami/Hizb-e Islami Gulbuddin,,,Male,1947,,0,"Imam Sahib District, Kunduz Province, Afghanistan",28,40,Founded/Co-founded,0,Finished secondary,N/A,,,0,0,1,,1,Islam,0,1,0,0,Activist,0,1,0,0,1,0,0,None,,0,0,1,1,0,,"Pashto, Dari",0,0,Complete,3240,11,1987,8,1947,1,3,1980,4,1992,137,412,1141,1,2,0,0,2,2,0,0,0,0,0,1,1,1,1,0,-3,1005,700,0,1,0,0,0
498,165,,,,,Gulbuddin Hekmatyar,Gulbuddin Hekmatyar,Gulbuddin,Hekmatyar,Butcher of Kabul,,Afghanistan,Afghanistan vs Hezb-i-Islami,Hizb-e Islami/Hizb-e Islami Gulbuddin,,,Male,1947,,0,"Imam Sahib District, Kunduz Province, Afghanistan",28,41,Founded/Co-founded,0,Finished secondary,N/A,,,0,0,1,,1,Islam,0,1,0,0,Activist,0,1,0,0,1,0,0,None,,0,0,1,1,0,,"Pashto, Dari",0,0,Complete,3240,11,1988,9,1948,1,3,1980,4,1992,137,412,1141,1,2,0,0,2,2,4,4,1,1,0,1,1,1,1,0,-3,908,700,0,1,0,0,0
498,165,,,,,Gulbuddin Hekmatyar,Gulbuddin Hekmatyar,Gulbuddin,Hekmatyar,Butcher of Kabul,,Afghanistan,Afghanistan vs Hezb-i-Islami,Hizb-e Islami/Hizb-e Islami Gulbuddin,,,Male,1947,,0,"Imam Sahib District, Kunduz Province, Afghanistan",28,42,Founded/Co-founded,0,Finished secondary,N/A,,,0,0,1,,1,Islam,0,1,0,0,Activist,0,1,0,0,1,0,0,None,,0,0,1,1,0,,"Pashto, Dari",0,0,Complete,3240,11,1989,10,1949,1,3,1980,4,1992,137,412,1141,1,1,0,0,2,2,0,0,0,0,0,1,1,1,1,0,-4,886,700,0,1,0,0,0
498,165,,,,,Gulbuddin Hekmatyar,Gulbuddin Hekmatyar,Gulbuddin,Hekmatyar,Butcher of Kabul,,Afghanistan,Afghanistan vs Hezb-i-Islami,Hizb-e Islami/Hizb-e Islami Gulbuddin,,,Male,1947,,0,"Imam Sahib District, Kunduz Province, Afghanistan",28,42,Founded/Co-founded,0,Finished secondary,N/A,,,0,0,1,,1,Islam,0,1,0,0,Activist,0,1,0,0,1,0,0,None,,0,0,1,1,0,,"Pashto, Dari",0,0,Complete,3240,11,1989,1,1950,1,3,1980,4,1992,137,412,1141,1,1,0,1,2,2,0,0,0,0,0,1,1,1,1,0,-4,886,700,0,1,0,0,0
498,165,,,,,Gulbuddin Hekmatyar,Gulbuddin Hekmatyar,Gulbuddin,Hekmatyar,Butcher of Kabul,,Afghanistan,Afghanistan vs Hezb-i-Islami,Hizb-e Islami/Hizb-e Islami Gulbuddin,,,Male,1947,,0,"Imam Sahib District, Kunduz Province, Afghanistan",28,43,Founded/Co-founded,0,Finished secondary,N/A,,,0,0,1,,1,Islam,0,1,0,0,Activist,0,1,0,0,1,0,0,None,,0,0,1,1,0,,"Pashto, Dari",0,0,Complete,3240,11,1990,2,1951,1,3,1980,4,1992,137,412,1141,1,1,0,1,2,2,0,0,0,0,0,1,1,1,1,0,-4,836,700,0,1,0,0,0
498,165,,,,,Gulbuddin Hekmatyar,Gulbuddin Hekmatyar,Gulbuddin,Hekmatyar,Butcher of Kabul,,Afghanistan,Afghanistan vs Hezb-i-Islami,Hizb-e Islami/Hizb-e Islami Gulbuddin,,,Male,1947,,0,"Imam Sahib District, Kunduz Province, Afghanistan",28,44,Founded/Co-founded,0,Finished secondary,N/A,,,0,0,1,,1,Islam,0,1,0,0,Activist,0,1,0,0,1,0,0,None,,0,0,1,1,0,,"Pashto, Dari",0,0,Complete,3240,11,1991,3,1952,1,3,1980,4,1992,137,412,1141,1,1,0,1,2,2,0,0,0,0,0,1,1,1,1,0,-4,832,700,0,1,0,0,0
498,165,,,,,Gulbuddin Hekmatyar,Gulbuddin Hekmatyar,Gulbuddin,Hekmatyar,Butcher of Kabul,,Afghanistan,Afghanistan vs Hezb-i-Islami,Hizb-e Islami/Hizb-e Islami Gulbuddin,,,Male,1947,,0,"Imam Sahib District, Kunduz Province, Afghanistan",28,45,Founded/Co-founded,0,Finished secondary,N/A,,,0,0,1,,1,Islam,0,1,0,0,Activist,0,1,0,0,1,0,0,None,,0,0,1,1,0,,"Pashto, Dari",0,0,Complete,3240,11,1992,4,1953,1,3,1980,4,1992,137,412,1141,1,2,0,1,2,2,14,14,2,2,0,1,1,1,1,0,-3,765,700,0,1,0,0,0
499,299,,,,Mullah,Mohammed Omar,Mohammed Omar,Mohammed,Omar,,,Afghanistan,Afghanistan vs Taliban,Taliban/Islamic Emirate of Afghanistan,Taliban,243,Male,1960,2013,1,"Near Kandahar, Afghanistan",35,35,Appointed/Designated,0,Finished primary,Islam,Religion,,0,0,1,,1,Islam,0,0,1,0,Religion,0,1,1,0,0,1,,Bachelor's,Pakistan,0,0,1,0,0,Disease/natural causes,"Pashto, Dari",0,0,Complete,8490,"11, 6, 7",1995,1,1954,1,2,1995,9,1996,137,327,1146,1,2,1,0,3,3,0,0,3,1,0,1,1,1,1,0,-3,709,700,0,1,0,0,0
499,299,,,,Mullah,Mohammed Omar,Mohammed Omar,Mohammed,Omar,,,Afghanistan,Afghanistan vs Taliban,Taliban/Islamic Emirate of Afghanistan,Taliban,243,Male,1960,2013,1,"Near Kandahar, Afghanistan",35,36,Appointed/Designated,0,Finished primary,Islam,Religion,,0,0,1,,1,Islam,0,0,1,0,Religion,0,1,1,0,0,1,,Bachelor's,Pakistan,0,0,1,0,0,Disease/natural causes,"Pashto, Dari",0,0,Complete,8490,"11, 6, 7",1996,2,1955,1,2,1995,9,1996,137,327,1146,1,2,1,0,3,3,0,0,0,0,0,1,1,1,1,0,-3,728,700,0,1,0,0,0
500,371,,,,,Ranjit Debbarma,Ranjit Debbarma,Ranjit,Debbarma,,,India,India vs ATTF,All Tripura Tiger Force (ATTF)/All Tripura Tribal Force/Tripura People's Democratic Front (TPDF),ATTF,153,Male,1973,,0,"Tripura, India",17,19,Founded/Co-founded,0,,,,,,,0,,0,Hinduism,1,1,0,0,,,,,0,,,,,,1,,,0,0,,English,1,0,Incomplete,69,"4, 9, 14, 2, 3",1992,1,1956,1,10,1992,8,1993,139,262,1149,0,1,0,0,1,,0,0,0,0,0,0,0,0,0,2,7,1266,750,0,1,0,0,0
500,371,,,,,Ranjit Debbarma,Ranjit Debbarma,Ranjit,Debbarma,,,India,India vs ATTF,All Tripura Tiger Force (ATTF)/All Tripura Tribal Force/Tripura People's Democratic Front (TPDF),ATTF,153,Male,1973,,0,"Tripura, India",17,20,Founded/Co-founded,0,,,,,,,0,,0,Hinduism,1,1,0,0,,,,,0,,,,,,1,,,0,0,,English,1,0,Incomplete,69,"4, 9, 14, 2, 3",1993,2,1957,1,10,1992,8,1993,139,262,1149,0,1,0,0,1,,,,,,0,0,0,0,0,2,7,1320,750,0,1,0,0,0
501,272,,,,,Massoud Rajavi,Massoud Rajavi,Massoud,Rajavi,,,Iran,Iran vs MEK,Mujahedin-e Khalq (MeK),Holy Warriors of the Masses,63,Male,1947,2016,,"Tabas, Iran",28,32,Unclear,0,Obtained Bachelor's,Political Science,Political Science,,0,0,1,33,1,Islam,,0,0,0,Activist,0,0,,0,0,0,0,None,,,0,,1,0,,Farsi,0,0,Complete,383,11,1979,1,1958,1,9,1979,12,1982,143,246,1151,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,-5,6126,630,0,0,0,1,0
501,272,,,,,Massoud Rajavi,Massoud Rajavi,Massoud,Rajavi,,,Iran,Iran vs MEK,Mujahedin-e Khalq (MeK),Holy Warriors of the Masses,63,Male,1947,2016,,"Tabas, Iran",28,33,Unclear,0,Obtained Bachelor's,Political Science,Political Science,,0,0,1,33,1,Islam,,0,0,0,Activist,0,0,,0,0,0,0,None,,,0,,1,0,,Farsi,0,0,Complete,383,11,1980,2,1959,1,9,1979,12,1982,143,246,1151,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,-5,3710,630,0,0,0,1,0
501,272,,,,,Massoud Rajavi,Massoud Rajavi,Massoud,Rajavi,,,Iran,Iran vs MEK,Mujahedin-e Khalq (MeK),Holy Warriors of the Masses,63,Male,1947,2016,,"Tabas, Iran",28,34,Unclear,0,Obtained Bachelor's,Political Science,Political Science,,0,0,1,33,1,Islam,,0,0,0,Activist,0,0,,0,0,0,0,None,,,0,,1,0,,Farsi,0,0,Complete,383,11,1981,3,1960,1,9,1979,12,1982,143,246,1151,1,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,-4,3078,630,0,0,0,1,0
501,272,,,,,Massoud Rajavi,Massoud Rajavi,Massoud,Rajavi,,,Iran,Iran vs MEK,Mujahedin-e Khalq (MeK),Holy Warriors of the Masses,63,Male,1947,2016,,"Tabas, Iran",28,35,Unclear,0,Obtained Bachelor's,Political Science,Political Science,,0,0,1,33,1,Islam,,0,0,0,Activist,0,0,,0,0,0,0,None,,,0,,1,0,,Farsi,0,0,Complete,383,11,1982,4,1961,1,9,1979,12,1982,143,246,1151,1,2,0,0,1,2,20,20,1,1,0,0,0,1,0,0,-3,3553,630,0,0,0,1,0
502,228,,,,,Kandasamy Pathmanabha,Kandasamy Pathmanabha,Kandasamy,Pathmanabha,,,Sri Lanka,Sri Lanka vs EPRLF,The Eelam People's Revolutionary Liberation Front,EPRLF,,Male,1951,1990,1,"Kankesanthurai, Sri Lanka",30,34,Elected,0,Obtained Bachelor's,Accounting,Business,,1,1,1,38,0,Buddhism,,1,0,0,Activist,0,1,0,0,0,1,,Bachelor's,United Kingdom,1,0,2,1,0,Assassinated by rival group,"Tamil, English",1,0,Complete,33,"9, 14, 2, 3",1985,1,1962,1,5,1985,12,1985,157,687,1165,0,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,5,2323,780,0,1,0,0,0
503,68,,,,,Altaf Hussain,Altaf Hussain,Altaf,Hussain,,,Pakistan,Pakistan vs MQM,Muhajir Qami Movement (MQM)/Haqiqi Muhajir Qami Movement (MQM-H),MQM,48,Male,1953,,0,"Karachi, Pakistan",31,37,Founded/Co-founded,0,Obtained Bachelor's,Phamarceutical Science and B.Sc from Islamia from Science College,Science,,0,0,1,,1,Islam,1,1,0,0,Engineering,1,0,0,0,0,0,0,None,,0,0,0,1,0,,"Urdu, English",1,0,Complete,3740,11,1990,1,1963,1,6,1990,12,1990,209,340,1197,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,7,2025,770,0,1,0,0,0
504,176,,,,Sayyid,Hassan Nasrallah,Hassan Nasrallah,Hassan,Nasrallah,Abu Hadi,al-Sayyid Hassan,Israel,Israel vs Hezbollah,Hezbollah/Islamic Jihad Organization/Islamic Resistance Front/Ansar Allah,Hezbollah,23,Male,1960,,0,"Bourj Hammoud, Lebanon",32,32,Appointed/Designated,0,Finished secondary,Islam,Religion,,0,0,1,18,1,Islam,0,1,0,0,Education,0,0,0,0,0,1,2,Secondary,"Iraq, Iran",0,0,1,0,0,,Arabic,0,0,Complete,5130,"7, 3, 2",1992,3,1964,3,2,1992,5,2000,251,643,1209,0,1,0,0,1,2,4,4,3,3,0,0,1,1,1,0,6,20413,666,0,0,0,1,0
504,176,,,,Sayyid,Hassan Nasrallah,Hassan Nasrallah,Hassan,Nasrallah,Abu Hadi,al-Sayyid Hassan,Israel,Israel vs Hezbollah,Hezbollah/Islamic Jihad Organization/Islamic Resistance Front/Ansar Allah,Hezbollah,23,Male,1960,,0,"Bourj Hammoud, Lebanon",32,33,Appointed/Designated,0,Finished secondary,Islam,Religion,,0,0,1,18,1,Islam,0,1,0,0,Education,0,0,0,0,0,1,2,Secondary,"Iraq, Iran",0,0,1,0,0,,Arabic,0,0,Complete,5130,"7, 3, 2",1993,4,1965,3,2,1992,5,2000,251,643,1209,0,1,0,0,1,2,,,,,0,0,1,1,1,0,6,20641,666,0,0,0,1,0
504,176,,,,Sayyid,Hassan Nasrallah,Hassan Nasrallah,Hassan,Nasrallah,Abu Hadi,al-Sayyid Hassan,Israel,Israel vs Hezbollah,Hezbollah/Islamic Jihad Organization/Islamic Resistance Front/Ansar Allah,Hezbollah,23,Male,1960,,0,"Bourj Hammoud, Lebanon",32,34,Appointed/Designated,0,Finished secondary,Islam,Religion,,0,0,1,18,1,Islam,0,1,0,0,Education,0,0,0,0,0,1,2,Secondary,"Iraq, Iran",0,0,1,0,0,,Arabic,0,0,Complete,5130,"7, 3, 2",1994,5,1966,3,2,1992,5,2000,251,643,1209,0,1,0,0,1,2,85,85,6,6,0,0,1,1,1,0,6,21510,666,0,0,0,1,0
504,176,,,,Sayyid,Hassan Nasrallah,Hassan Nasrallah,Hassan,Nasrallah,Abu Hadi,al-Sayyid Hassan,Israel,Israel vs Hezbollah,Hezbollah/Islamic Jihad Organization/Islamic Resistance Front/Ansar Allah,Hezbollah,23,Male,1960,,0,"Bourj Hammoud, Lebanon",32,35,Appointed/Designated,0,Finished secondary,Islam,Religion,,0,0,1,18,1,Islam,0,1,0,0,Education,0,0,0,0,0,1,2,Secondary,"Iraq, Iran",0,0,1,0,0,,Arabic,0,0,Complete,5130,"7, 3, 2",1995,6,1967,3,2,1992,5,2000,251,643,1209,0,1,0,0,1,2,2,2,3,2,0,0,1,1,1,0,6,21901,666,0,0,0,1,0
504,176,,,,Sayyid,Hassan Nasrallah,Hassan Nasrallah,Hassan,Nasrallah,Abu Hadi,al-Sayyid Hassan,Israel,Israel vs Hezbollah,Hezbollah/Islamic Jihad Organization/Islamic Resistance Front/Ansar Allah,Hezbollah,23,Male,1960,,0,"Bourj Hammoud, Lebanon",32,36,Appointed/Designated,0,Finished secondary,Islam,Religion,,0,0,1,18,1,Islam,0,1,0,0,Education,0,0,0,0,0,1,2,Secondary,"Iraq, Iran",0,0,1,0,0,,Arabic,0,0,Complete,5130,"7, 3, 2",1996,7,1968,3,2,1992,5,2000,251,643,1209,0,1,0,0,1,2,5,1,4,2,0,0,1,1,1,0,6,22526,666,0,0,0,1,0
504,176,,,,Sayyid,Hassan Nasrallah,Hassan Nasrallah,Hassan,Nasrallah,Abu Hadi,al-Sayyid Hassan,Israel,Israel vs Hezbollah,Hezbollah/Islamic Jihad Organization/Islamic Resistance Front/Ansar Allah,Hezbollah,23,Male,1960,,0,"Bourj Hammoud, Lebanon",32,37,Appointed/Designated,0,Finished secondary,Islam,Religion,,0,0,1,18,1,Islam,0,1,0,0,Education,0,0,0,0,0,1,2,Secondary,"Iraq, Iran",0,0,1,0,0,,Arabic,0,0,Complete,5130,"7, 3, 2",1997,8,1969,3,2,1992,5,2000,251,643,1209,0,1,0,0,1,2,1,1,1,1,0,0,1,1,1,0,6,22797,666,0,0,0,1,0
504,176,,,,Sayyid,Hassan Nasrallah,Hassan Nasrallah,Hassan,Nasrallah,Abu Hadi,al-Sayyid Hassan,Israel,Israel vs Hezbollah,Hezbollah/Islamic Jihad Organization/Islamic Resistance Front/Ansar Allah,Hezbollah,23,Male,1960,,0,"Bourj Hammoud, Lebanon",32,38,Appointed/Designated,0,Finished secondary,Islam,Religion,,0,0,1,18,1,Islam,0,1,0,0,Education,0,0,0,0,0,1,2,Secondary,"Iraq, Iran",0,0,1,0,0,,Arabic,0,0,Complete,5130,"7, 3, 2",1998,9,1970,3,2,1992,5,2000,251,643,1209,0,1,0,0,1,2,13,13,4,4,0,0,1,1,1,0,6,23520,666,0,0,0,1,0
504,176,,,,Sayyid,Hassan Nasrallah,Hassan Nasrallah,Hassan,Nasrallah,Abu Hadi,al-Sayyid Hassan,Israel,Israel vs Hezbollah,Hezbollah/Islamic Jihad Organization/Islamic Resistance Front/Ansar Allah,Hezbollah,23,Male,1960,,0,"Bourj Hammoud, Lebanon",32,39,Appointed/Designated,0,Finished secondary,Islam,Religion,,0,0,1,18,1,Islam,0,1,0,0,Education,0,0,0,0,0,1,2,Secondary,"Iraq, Iran",0,0,1,0,0,,Arabic,0,0,Complete,5130,"7, 3, 2",1999,10,1971,3,2,1992,5,2000,251,643,1209,0,1,0,0,1,2,2,2,6,6,0,0,1,1,1,0,6,24211,666,0,0,0,1,0
504,176,,,,Sayyid,Hassan Nasrallah,Hassan Nasrallah,Hassan,Nasrallah,Abu Hadi,al-Sayyid Hassan,Israel,Israel vs Hezbollah,Hezbollah/Islamic Jihad Organization/Islamic Resistance Front/Ansar Allah,Hezbollah,23,Male,1960,,0,"Bourj Hammoud, Lebanon",32,40,Appointed/Designated,0,Finished secondary,Islam,Religion,,0,0,1,18,1,Islam,0,1,0,0,Education,0,0,0,0,0,1,2,Secondary,"Iraq, Iran",0,0,1,0,0,,Arabic,0,0,Complete,5130,"7, 3, 2",2000,,1972,3,2,1992,5,2000,251,643,1209,0,,,,,,0,0,1,1,,,1,1,1,0,6,26539,666,0,0,0,1,0
505,307,,,,,Moussa Medellah Mahamat Seid,Moussa Seid,Moussa,Seid,,,Chad,Chad vs MDD,Movement for Development and Democracy,Forces Armées Occidentals (FAO),,Male,,,,,,,Elected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Incomplete,1,"2, 3",1992,2,1973,2,4,1992,12,1993,91,25,1292,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,-2,1021,483,1,0,0,0,0
505,307,,,,,Moussa Medellah Mahamat Seid,Moussa Seid,Moussa,Seid,,,Chad,Chad vs MDD,Movement for Development and Democracy,Forces Armées Occidentals (FAO),,Male,,,,,,,Elected,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Incomplete,1,"2, 3",1993,3,1974,2,4,1992,12,1993,91,25,1292,1,1,0,0,1,2,,,,,0,0,0,1,0,0,-2,990,483,1,0,0,0,0
506,78,,,,,António Bento Bembe,António Bento Bembe,António,Bembe,,,Angola,Angola vs Flec-R,Frente para a Libertação do Enclave de Cabinda-Renovada (FLEC-R),FLEC-R,274,Male,1950,,0,"Cabinda Province, Angola",35,46,Elected,0,Obtained Bachelor's,Public Administration,Public Affairs,,0,0,,,,Christianity,,0,0,0,Journalism,1,1,,0,1,0,0,None,,,1,,0,0,,"Portuguese, English, French, Spanish, Ibinda, Kongo, Lingala",1,1,Complete,85,"8, 2",1996,6,1975,2,9,1996,12,1997,192,191,1392,0,,0,0,1,,0,0,0,0,,0,0,0,0,0,-3,2817,540,1,0,0,0,0
506,78,,,,,António Bento Bembe,António Bento Bembe,António,Bembe,,,Angola,Angola vs Flec-R,Frente para a Libertação do Enclave de Cabinda-Renovada (FLEC-R),FLEC-R,274,Male,1950,,0,"Cabinda Province, Angola",35,47,Elected,0,Obtained Bachelor's,Public Administration,Public Affairs,,0,0,,,,Christianity,,0,0,0,Journalism,1,1,,0,1,0,0,None,,,1,,0,0,,"Portuguese, English, French, Spanish, Ibinda, Kongo, Lingala",1,1,Complete,85,"8, 2",1997,7,1976,2,9,1996,12,1997,192,191,1392,0,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,-3,3044,540,1,0,0,0,0
507,177,,,,,Henriques Tiago N'Zita,Henriques Tiago N'Zita,Henriques,Tiago N'Zita,,,Angola,Angola vs Flec-FAC,,,133,Male,1927,2016,1,"Mboma Lubinda, Angola",37,67,Founded/Co-founded,1,,,,,,,,,1,Christianity,,,0,0,,,,,0,0,,,,,,,,0,0,Disease/natural causes,,,,Incomplete,23,2,1994,1,1977,1,1,1994,12,1998,192,190,1393,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,-3,2762,540,1,0,0,0,0
507,177,,,,,Henriques Tiago N'Zita,Henriques Tiago N'Zita,Henriques,Tiago N'Zita,,,Angola,Angola vs Flec-FAC,,,133,Male,1927,2016,1,"Mboma Lubinda, Angola",37,68,Founded/Co-founded,1,,,,,,,,,1,Christianity,,,0,0,,,,,0,0,,,,,,,,0,0,Disease/natural causes,,,,Incomplete,23,2,1995,2,1978,1,1,1994,12,1998,192,190,1393,0,,0,0,1,2,0,0,0,0,,0,0,1,0,0,-3,2574,540,1,0,0,0,0
